event_type,customer_id,calendar_time,profit,loss
shutdown,882,10890.840208731848,0.0,0.0
customer_arrival,882,10891.316299739125,0.0,-0.009521820145516686
survival,882,10893.815124148447,0.6243407757153026,0.0
customer_arrival,883,10896.907857095837,0.0,-0.06185465894782185
shutdown,883,10896.907857095837,0.0,0.0
customer_arrival,883,10902.64662791686,0.0,-0.11477541642046614
survival,883,10903.626647218125,0.34609855730804917,0.0
customer_arrival,884,10903.675222299746,0.0,-0.0009715016323937678
shutdown,884,10903.675222299746,0.0,0.0
customer_arrival,884,10912.610932903457,0.0,-0.1787142120742177
shutdown,884,10912.610932903457,0.0,0.0
customer_arrival,884,10917.645738243771,0.0,-0.10069610680629078
shutdown,884,10917.645738243771,0.0,0.0
customer_arrival,884,10922.62600528786,0.0,-0.09960534088180367
shutdown,884,10922.62600528786,0.0,0.0
customer_arrival,884,10923.12668770802,0.0,-0.010013648403187468
survival,884,10925.074311229084,0.636097606857282,0.0
customer_arrival,885,10947.74727632353,0.0,-0.45345930188890465
survival,885,10949.154155837434,0.41791548153193814,0.0
customer_arrival,886,10951.050800924591,0.0,-0.03793290174315607
shutdown,886,10951.050800924591,0.0,0.0
customer_arrival,886,10952.657777788367,0.0,-0.03213953727549125
shutdown,886,10952.657777788367,0.0,0.0
customer_arrival,886,10954.308417216553,0.0,-0.03301278856371877
shutdown,886,10954.308417216553,0.0,0.0
customer_arrival,886,10954.729578617345,0.0,-0.008423228015836502
survival,886,10955.335432944803,0.6227914309772438,0.0
customer_arrival,887,10957.321531218013,0.0,-0.03972196546420891
shutdown,887,10957.321531218013,0.0,0.0
customer_arrival,887,10959.90445071071,0.0,-0.05165838985393379
shutdown,887,10959.90445071071,0.0,0.0
customer_arrival,887,10968.697960794389,0.0,-0.1758702016735724
survival,887,10968.816813797252,0.4751454738556782,0.0
customer_arrival,888,10971.99356754028,0.0,-0.06353507486055712
shutdown,888,10971.99356754028,0.0,0.0
customer_arrival,888,10981.358863046462,0.0,-0.1873059101236523
shutdown,888,10981.358863046462,0.0,0.0
customer_arrival,888,10982.97809726853,0.0,-0.03238468444134668
shutdown,888,10982.97809726853,0.0,0.0
customer_arrival,888,10996.353557241402,0.0,-0.2675091994574622
survival,888,10996.824014425352,0.7083072635518801,0.0
customer_arrival,889,10998.660847971945,0.0,-0.0367366709318709
shutdown,889,10998.660847971945,0.0,0.0
customer_arrival,889,11000.966598030089,0.0,-0.04611500116285439
survival,889,11001.06872354674,0.42766453456852244,0.0
customer_arrival,890,11001.980004693798,0.0,-0.018225622941161843
shutdown,890,11001.980004693798,0.0,0.0
customer_arrival,890,11003.024739561826,0.0,-0.02089469736057019
shutdown,890,11003.024739561826,0.0,0.0
customer_arrival,890,11004.698840881878,0.0,-0.03348202640101748
survival,890,11007.344213891134,0.5368168365151259,0.0
customer_arrival,891,11014.453845353193,0.0,-0.14219262924118675
survival,891,11016.530933498107,0.49279284821904124,0.0
customer_arrival,892,11017.430725904755,0.0,-0.017995848132971472
shutdown,892,11017.430725904755,0.0,0.0
customer_arrival,892,11018.458882535018,0.0,-0.02056313260528813
shutdown,892,11018.458882535018,0.0,0.0
customer_arrival,892,11018.734934932305,0.0,-0.005521047945733122
survival,892,11019.782219869456,0.7938539532556463,0.0
customer_arrival,893,11025.487632097242,0.0,-0.11410824455570855
survival,893,11026.543053328836,0.6566145188271968,0.0
customer_arrival,894,11032.421501135257,0.0,-0.11756895612842808
shutdown,894,11032.421501135257,0.0,0.0
customer_arrival,894,11033.538732324418,0.0,-0.022344623783223633
shutdown,894,11033.538732324418,0.0,0.0
customer_arrival,894,11038.623044318172,0.0,-0.10168623987510088
shutdown,894,11038.623044318172,0.0,0.0
customer_arrival,894,11049.208103572644,0.0,-0.21170118508942948
shutdown,894,11049.208103572644,0.0,0.0
customer_arrival,894,11063.42486058994,0.0,-0.2843351403459017
survival,894,11063.59374344506,0.4761902061533108,0.0
customer_arrival,895,11064.59269172152,0.0,-0.01997896552919162
shutdown,895,11064.59269172152,0.0,0.0
customer_arrival,895,11068.81225009717,0.0,-0.08439116751298303
shutdown,895,11068.81225009717,0.0,0.0
customer_arrival,895,11075.506538710015,0.0,-0.13388577225692072
shutdown,895,11075.506538710015,0.0,0.0
customer_arrival,895,11082.369918230106,0.0,-0.13726759040183123
failure,895,11083.270645003726,0.22115796343384936,-2.25
customer_arrival,896,11088.345001901904,0.0,-0.10148713796357159
shutdown,896,11088.345001901904,0.0,0.0
customer_arrival,896,11095.681992795417,0.0,-0.14673981787025528
survival,896,11096.497373711722,0.4588193547281427,0.0
customer_arrival,897,11100.891062697898,0.0,-0.08787377972353971
shutdown,897,11100.891062697898,0.0,0.0
customer_arrival,897,11104.474449730422,0.0,-0.07166774065046866
shutdown,897,11104.474449730422,0.0,0.0
customer_arrival,897,11110.494652194482,0.0,-0.12040404928119969
shutdown,897,11110.494652194482,0.0,0.0
customer_arrival,897,11124.731974972121,0.0,-0.2847464555527837
shutdown,897,11124.731974972121,0.0,0.0
customer_arrival,897,11143.666020265771,0.0,-0.3786809058730015
survival,897,11145.95879926226,0.7567847444232665,0.0
customer_arrival,898,11147.598150249642,0.0,-0.03278701974761924
shutdown,898,11147.598150249642,0.0,0.0
customer_arrival,898,11154.515836704002,0.0,-0.1383537290872213
shutdown,898,11154.515836704002,0.0,0.0
customer_arrival,898,11161.12981518676,0.0,-0.13227956965515653
survival,898,11162.603068898852,0.54455941071299,0.0
customer_arrival,899,11162.639022732565,0.0,-0.0007190766742647406
survival,899,11164.291092747466,0.6642467004868475,0.0
customer_arrival,900,11175.24344038596,0.0,-0.21904695276990654
survival,900,11176.431385365615,0.43525769467301556,0.0
customer_arrival,901,11186.914830924426,0.0,-0.20966891117621747
shutdown,901,11186.914830924426,0.0,0.0
customer_arrival,901,11188.3825908942,0.0,-0.029355199395477094
shutdown,901,11188.3825908942,0.0,0.0
customer_arrival,901,11190.378930957522,0.0,-0.03992680126643541
survival,901,11191.739768668289,0.39569645993355573,0.0
customer_arrival,902,11196.26466143668,0.0,-0.09049785536784005
shutdown,902,11196.26466143668,0.0,0.0
customer_arrival,902,11200.391882288326,0.0,-0.08254441703292369
shutdown,902,11200.391882288326,0.0,0.0
customer_arrival,902,11203.141426793161,0.0,-0.05499089009670922
survival,902,11203.462161436804,0.64940551527571,0.0
customer_arrival,903,11204.020816732515,0.0,-0.011173105914209041
shutdown,903,11204.020816732515,0.0,0.0
customer_arrival,903,11219.257309844912,0.0,-0.30472986224796356
shutdown,903,11219.257309844912,0.0,0.0
customer_arrival,903,11226.05812627246,0.0,-0.13601632855097406
shutdown,903,11226.05812627246,0.0,0.0
customer_arrival,903,11233.277930351042,0.0,-0.14439608157160488
shutdown,903,11233.277930351042,0.0,0.0
customer_arrival,903,11233.379280808347,0.0,-0.0020270091460980696
shutdown,903,11233.379280808347,0.0,0.0
customer_arrival,903,11233.9101490837,0.0,-0.010617365507055714
shutdown,903,11233.9101490837,0.0,0.0
customer_arrival,903,11236.595813722011,0.0,-0.05371329276620899
survival,903,11237.5614797731,0.4968473651911023,0.0
customer_arrival,904,11245.488521114527,0.0,-0.15854082682854087
shutdown,904,11245.488521114527,0.0,0.0
customer_arrival,904,11246.971223821389,0.0,-0.029654054137231416
shutdown,904,11246.971223821389,0.0,0.0
customer_arrival,904,11259.431327542348,0.0,-0.24920207441919928
failure,904,11261.47494564995,0.43807328504328624,-2.25
customer_arrival,905,11261.87000789306,0.0,-0.007901244862184544
shutdown,905,11261.87000789306,0.0,0.0
customer_arrival,905,11262.33429757821,0.0,-0.009285793703015039
shutdown,905,11262.33429757821,0.0,0.0
customer_arrival,905,11268.800567484726,0.0,-0.1293253981303125
shutdown,905,11268.800567484726,0.0,0.0
customer_arrival,905,11278.443610522207,0.0,-0.19286086074961706
shutdown,905,11278.443610522207,0.0,0.0
customer_arrival,905,11288.238475538166,0.0,-0.1958973003192086
shutdown,905,11288.238475538166,0.0,0.0
customer_arrival,905,11291.967366153876,0.0,-0.07457781231420267
survival,905,11297.263689713873,0.7410285555397627,0.0
customer_arrival,906,11303.183324267777,0.0,-0.11839269107806807
shutdown,906,11303.183324267777,0.0,0.0
customer_arrival,906,11308.325030297494,0.0,-0.1028341205943391
shutdown,906,11308.325030297494,0.0,0.0
customer_arrival,906,11308.765602669462,0.0,-0.008811447439355862
shutdown,906,11308.765602669462,0.0,0.0
customer_arrival,906,11313.55430611339,0.0,-0.09577406887854817
shutdown,906,11313.55430611339,0.0,0.0
customer_arrival,906,11319.911030763515,0.0,-0.12713449300249235
shutdown,906,11319.911030763515,0.0,0.0
customer_arrival,906,11320.87582819077,0.0,-0.01929594854510448
shutdown,906,11320.87582819077,0.0,0.0
customer_arrival,906,11326.667776786282,0.0,-0.11583897191024516
shutdown,906,11326.667776786282,0.0,0.0
customer_arrival,906,11331.061063611445,0.0,-0.0878657365032587
shutdown,906,11331.061063611445,0.0,0.0
customer_arrival,906,11336.388718713328,0.0,-0.10655310203765873
shutdown,906,11336.388718713328,0.0,0.0
customer_arrival,906,11342.898766742974,0.0,-0.1302009605929287
shutdown,906,11342.898766742974,0.0,0.0
customer_arrival,906,11343.692285377458,0.0,-0.01587037268966769
shutdown,906,11343.692285377458,0.0,0.0
customer_arrival,906,11346.488326714252,0.0,-0.05592082673590564
shutdown,906,11346.488326714252,0.0,0.0
customer_arrival,906,11353.525572904577,0.0,-0.14074492380648704
shutdown,906,11353.525572904577,0.0,0.0
customer_arrival,906,11354.584898544996,0.0,-0.02118651280837163
shutdown,906,11354.584898544996,0.0,0.0
customer_arrival,906,11359.640807915619,0.0,-0.10111818741245757
shutdown,906,11359.640807915619,0.0,0.0
customer_arrival,906,11363.488480844751,0.0,-0.07695345858263726
shutdown,906,11363.488480844751,0.0,0.0
customer_arrival,906,11368.208763736733,0.0,-0.09440565783965171
shutdown,906,11368.208763736733,0.0,0.0
customer_arrival,906,11385.461218373352,0.0,-0.34504909273237017
shutdown,906,11385.461218373352,0.0,0.0
customer_arrival,906,11387.278509800868,0.0,-0.03634582855032196
shutdown,906,11387.278509800868,0.0,0.0
customer_arrival,906,11396.179606190412,0.0,-0.1780219277908639
shutdown,906,11396.179606190412,0.0,0.0
customer_arrival,906,11399.926396512015,0.0,-0.07493580643209288
survival,906,11400.305196734882,0.38568328193191814,0.0
customer_arrival,907,11406.705551115405,0.0,-0.12800708761047216
shutdown,907,11406.705551115405,0.0,0.0
customer_arrival,907,11414.549094292242,0.0,-0.15687086353673527
shutdown,907,11414.549094292242,0.0,0.0
customer_arrival,907,11422.252799608865,0.0,-0.15407410633243132
shutdown,907,11422.252799608865,0.0,0.0
customer_arrival,907,11423.302199932186,0.0,-0.020988006466417814
shutdown,907,11423.302199932186,0.0,0.0
customer_arrival,907,11425.101552812339,0.0,-0.035987057603045824
shutdown,907,11425.101552812339,0.0,0.0
customer_arrival,907,11428.891554387114,0.0,-0.0758000314954815
shutdown,907,11428.891554387114,0.0,0.0
customer_arrival,907,11430.680640514984,0.0,-0.035781722557413735
shutdown,907,11430.680640514984,0.0,0.0
customer_arrival,907,11451.805939099222,0.0,-0.422505971684755
shutdown,907,11451.805939099222,0.0,0.0
customer_arrival,907,11468.057192403237,0.0,-0.3250250660802947
shutdown,907,11468.057192403237,0.0,0.0
customer_arrival,907,11474.073078933863,0.0,-0.12031773061250167
shutdown,907,11474.073078933863,0.0,0.0
customer_arrival,907,11476.254274609399,0.0,-0.043623913510700184
shutdown,907,11476.254274609399,0.0,0.0
customer_arrival,907,11482.86649492709,0.0,-0.13224440635382925
shutdown,907,11482.86649492709,0.0,0.0
customer_arrival,907,11484.670855049715,0.0,-0.03608720245250407
shutdown,907,11484.670855049715,0.0,0.0
customer_arrival,907,11488.40386585155,0.0,-0.07466021603667705
shutdown,907,11488.40386585155,0.0,0.0
customer_arrival,907,11490.80459626108,0.0,-0.04801460819059268
survival,907,11491.699936075684,0.7784342823142655,0.0
customer_arrival,908,11505.088265583403,0.0,-0.2677665901543735
survival,908,11505.318526980456,0.5511171913533423,0.0
customer_arrival,909,11505.910600799836,0.0,-0.011841476387601298
shutdown,909,11505.910600799836,0.0,0.0
customer_arrival,909,11518.93543285103,0.0,-0.26049664102387504
shutdown,909,11518.93543285103,0.0,0.0
customer_arrival,909,11522.132788560888,0.0,-0.06394711419713833
shutdown,909,11522.132788560888,0.0,0.0
customer_arrival,909,11522.675397752006,0.0,-0.010852183822362896
shutdown,909,11522.675397752006,0.0,0.0
customer_arrival,909,11524.528530824988,0.0,-0.03706266145965632
shutdown,909,11524.528530824988,0.0,0.0
customer_arrival,909,11529.911464466151,0.0,-0.1076586728232579
shutdown,909,11529.911464466151,0.0,0.0
customer_arrival,909,11535.263599903947,0.0,-0.10704270875589085
shutdown,909,11535.263599903947,0.0,0.0
customer_arrival,909,11542.782192387529,0.0,-0.150371849671642
shutdown,909,11542.782192387529,0.0,0.0
customer_arrival,909,11542.96108954968,0.0,-0.0035779432430521384
shutdown,909,11542.96108954968,0.0,0.0
customer_arrival,909,11552.110895361659,0.0,-0.1829961162395447
shutdown,909,11552.110895361659,0.0,0.0
customer_arrival,909,11554.822797471581,0.0,-0.054238042198433915
survival,909,11556.761821212158,0.5055301826068872,0.0
customer_arrival,910,11580.272531483824,0.0,-0.47021420543331827
shutdown,910,11580.272531483824,0.0,0.0
customer_arrival,910,11583.011188942375,0.0,-0.05477314917102469
shutdown,910,11583.011188942375,0.0,0.0
customer_arrival,910,11583.34229724906,0.0,-0.006622166133702927
shutdown,910,11583.34229724906,0.0,0.0
customer_arrival,910,11583.869108284624,0.0,-0.010536220711257554
shutdown,910,11583.869108284624,0.0,0.0
customer_arrival,910,11584.667674164682,0.0,-0.015971317601163743
shutdown,910,11584.667674164682,0.0,0.0
customer_arrival,910,11588.994899124593,0.0,-0.0865444991982095
shutdown,910,11588.994899124593,0.0,0.0
customer_arrival,910,11589.044900838418,0.0,-0.0010000342765021752
shutdown,910,11589.044900838418,0.0,0.0
customer_arrival,910,11590.25733566554,0.0,-0.024248696542405707
shutdown,910,11590.25733566554,0.0,0.0
customer_arrival,910,11614.24329926445,0.0,-0.4797192719781996
survival,910,11615.038489311853,0.5748089638735037,0.0
customer_arrival,911,11616.697270052353,0.0,-0.033175614810003015
shutdown,911,11616.697270052353,0.0,0.0
customer_arrival,911,11620.637363460552,0.0,-0.07880186816396197
shutdown,911,11620.637363460552,0.0,0.0
customer_arrival,911,11621.855456141868,0.0,-0.02436185362634001
shutdown,911,11621.855456141868,0.0,0.0
customer_arrival,911,11632.941480608595,0.0,-0.22172048933456118
shutdown,911,11632.941480608595,0.0,0.0
customer_arrival,911,11632.992930589671,0.0,-0.0010289996215046878
shutdown,911,11632.992930589671,0.0,0.0
customer_arrival,911,11641.451325323598,0.0,-0.16916789467853136
shutdown,911,11641.451325323598,0.0,0.0
customer_arrival,911,11642.570701032273,0.0,-0.022387514173507598
survival,911,11645.103843575376,0.5932140224581576,0.0
customer_arrival,912,11666.289996855374,0.0,-0.42372306559995593
shutdown,912,11666.289996855374,0.0,0.0
customer_arrival,912,11667.582217337143,0.0,-0.02584440963539603
shutdown,912,11667.582217337143,0.0,0.0
customer_arrival,912,11667.74227418683,0.0,-0.003201136993731436
shutdown,912,11667.74227418683,0.0,0.0
customer_arrival,912,11673.685220425117,0.0,-0.1188589247657282
shutdown,912,11673.685220425117,0.0,0.0
customer_arrival,912,11681.759807611272,0.0,-0.16149174372308914
failure,912,11682.434603403903,0.5532554727125384,-2.25
customer_arrival,913,11698.588226720272,0.0,-0.32307246632741016
survival,913,11701.132673426244,0.8627498441182271,0.0
customer_arrival,914,11708.5970612884,0.0,-0.1492877572431176
shutdown,914,11708.5970612884,0.0,0.0
customer_arrival,914,11708.730877715481,0.0,-0.0026763285416352765
survival,914,11711.131089119483,0.6792355891570243,0.0
customer_arrival,915,11714.470396925937,0.0,-0.06678615612910706
shutdown,915,11714.470396925937,0.0,0.0
customer_arrival,915,11720.865842007577,0.0,-0.12790890163279653
survival,915,11722.63506534183,0.5303858577318576,0.0
customer_arrival,916,11722.751573294076,0.0,-0.0023301590448908923
survival,916,11724.707366008473,0.6597128365085237,0.0
customer_arrival,917,11727.772967845922,0.0,-0.06131203674898293
shutdown,917,11727.772967845922,0.0,0.0
customer_arrival,917,11727.774859989897,0.0,-3.784287949243187e-05
shutdown,917,11727.774859989897,0.0,0.0
customer_arrival,917,11727.924551272536,0.0,-0.0029938256527800807
shutdown,917,11727.924551272536,0.0,0.0
customer_arrival,917,11729.575052889288,0.0,-0.033010032335032614
survival,917,11730.246532851488,0.550633869349253,0.0
customer_arrival,918,11747.033401813484,0.0,-0.33573737923991637
shutdown,918,11747.033401813484,0.0,0.0
customer_arrival,918,11752.889724622772,0.0,-0.11712645618575744
shutdown,918,11752.889724622772,0.0,0.0
customer_arrival,918,11761.271720210767,0.0,-0.16763991175991008
survival,918,11762.110095578242,0.2592939613118353,0.0
customer_arrival,919,11765.889892051204,0.0,-0.075595929459216
survival,919,11766.734805585656,0.5325312494109354,0.0
customer_arrival,920,11769.864429480696,0.0,-0.06259247790080648
shutdown,920,11769.864429480696,0.0,0.0
customer_arrival,920,11774.049790065514,0.0,-0.0837072116963525
shutdown,920,11774.049790065514,0.0,0.0
customer_arrival,920,11783.991355014858,0.0,-0.19883129898686425
shutdown,920,11783.991355014858,0.0,0.0
customer_arrival,920,11784.592652192388,0.0,-0.012025943550598595
shutdown,920,11784.592652192388,0.0,0.0
customer_arrival,920,11787.113546186938,0.0,-0.050417879890994756
shutdown,920,11787.113546186938,0.0,0.0
customer_arrival,920,11789.253195369558,0.0,-0.042792983652395096
survival,920,11790.25590474108,0.6501646295172993,0.0
customer_arrival,921,11794.446044970733,0.0,-0.08380280459308317
shutdown,921,11794.446044970733,0.0,0.0
customer_arrival,921,11799.288313439989,0.0,-0.0968453693851223
survival,921,11799.428671337819,0.6583915673687851,0.0
customer_arrival,922,11799.506401118026,0.0,-0.0015545956041294546
shutdown,922,11799.506401118026,0.0,0.0
customer_arrival,922,11802.583578644519,0.0,-0.06154355052985556
survival,922,11803.42953106579,0.3692781954331537,0.0
customer_arrival,923,11809.947064143125,0.0,-0.1303506615466963
shutdown,923,11809.947064143125,0.0,0.0
customer_arrival,923,11822.7687939342,0.0,-0.2564345958214658
survival,923,11824.820707395576,0.31738381941714444,0.0
customer_arrival,924,11825.525285447975,0.0,-0.014091561047972547
failure,924,11825.853579632412,0.4844655364640275,-2.25
customer_arrival,925,11834.811668607517,0.0,-0.17916177950210074
survival,925,11839.296869025275,0.28966718726179486,0.0
customer_arrival,926,11841.408530491062,0.0,-0.04223322931573556
shutdown,926,11841.408530491062,0.0,0.0
customer_arrival,926,11843.453320309158,0.0,-0.04089579636190289
shutdown,926,11843.453320309158,0.0,0.0
customer_arrival,926,11844.972360492204,0.0,-0.030380803660922197
shutdown,926,11844.972360492204,0.0,0.0
customer_arrival,926,11847.16044944074,0.0,-0.04376177897072624
shutdown,926,11847.16044944074,0.0,0.0
customer_arrival,926,11854.453446243782,0.0,-0.14585993606085793
shutdown,926,11854.453446243782,0.0,0.0
customer_arrival,926,11854.98067086049,0.0,-0.010544492334167996
survival,926,11857.35938054374,0.7595545870756357,0.0
customer_arrival,927,11879.016501380655,0.0,-0.43314241673831066
shutdown,927,11879.016501380655,0.0,0.0
customer_arrival,927,11880.777224500136,0.0,-0.03521446238962215
shutdown,927,11880.777224500136,0.0,0.0
customer_arrival,927,11886.308966970295,0.0,-0.11063484940318465
shutdown,927,11886.308966970295,0.0,0.0
customer_arrival,927,11886.652605421357,0.0,-0.006872769021255803
shutdown,927,11886.652605421357,0.0,0.0
customer_arrival,927,11893.536584097641,0.0,-0.13767957352567778
survival,927,11894.9914504287,0.40270914284603343,0.0
customer_arrival,928,11902.94378070301,0.0,-0.15904660548619187
shutdown,928,11902.94378070301,0.0,0.0
customer_arrival,928,11906.87171960226,0.0,-0.07855877798500098
shutdown,928,11906.87171960226,0.0,0.0
customer_arrival,928,11915.547511952185,0.0,-0.1735158469984966
survival,928,11915.881278834288,0.7403391742727414,0.0
customer_arrival,929,11917.142050006654,0.0,-0.02521542344731747
survival,929,11917.581221214134,0.359139569820675,0.0
customer_arrival,930,11923.138744132442,0.0,-0.11115045836618807
shutdown,930,11923.138744132442,0.0,0.0
customer_arrival,930,11929.467991810874,0.0,-0.12658495356862667
shutdown,930,11929.467991810874,0.0,0.0
customer_arrival,930,11941.460419582898,0.0,-0.23984855544047645
shutdown,930,11941.460419582898,0.0,0.0
customer_arrival,930,11960.375723263878,0.0,-0.3783060736196005
shutdown,930,11960.375723263878,0.0,0.0
customer_arrival,930,11968.195408958834,0.0,-0.1563937138991359
shutdown,930,11968.195408958834,0.0,0.0
customer_arrival,930,11968.295525429303,0.0,-0.0020023294093587008
shutdown,930,11968.295525429303,0.0,0.0
customer_arrival,930,11979.886327544282,0.0,-0.2318160422995934
shutdown,930,11979.886327544282,0.0,0.0
customer_arrival,930,11981.97494689682,0.0,-0.04177238705078671
shutdown,930,11981.97494689682,0.0,0.0
customer_arrival,930,11993.916902092884,0.0,-0.23883910392126706
survival,930,11995.379818484884,0.5531121599269759,0.0
customer_arrival,931,11998.106649374598,0.0,-0.054536617794297304
survival,931,11998.875467900025,0.828442674553045,0.0
customer_arrival,932,12001.52126096937,0.0,-0.052915861386887995
shutdown,932,12001.52126096937,0.0,0.0
customer_arrival,932,12003.981429332509,0.0,-0.04920336726279378
shutdown,932,12003.981429332509,0.0,0.0
customer_arrival,932,12028.159465595747,0.0,-0.48356072526476845
shutdown,932,12028.159465595747,0.0,0.0
customer_arrival,932,12030.67748197074,0.0,-0.050360327499861406
shutdown,932,12030.67748197074,0.0,0.0
customer_arrival,932,12031.71305904404,0.0,-0.020711541465962817
shutdown,932,12031.71305904404,0.0,0.0
customer_arrival,932,12036.501785327442,0.0,-0.09577452566805357
shutdown,932,12036.501785327442,0.0,0.0
customer_arrival,932,12053.577728615277,0.0,-0.3415188657566885
shutdown,932,12053.577728615277,0.0,0.0
customer_arrival,932,12053.738247900132,0.0,-0.0032103856970889994
survival,932,12054.798342965774,0.661179552905747,0.0
customer_arrival,933,12057.801054152775,0.0,-0.060054223740024684
shutdown,933,12057.801054152775,0.0,0.0
customer_arrival,933,12059.696083216213,0.0,-0.03790058126878391
shutdown,933,12059.696083216213,0.0,0.0
customer_arrival,933,12066.951602377765,0.0,-0.14511038323104117
shutdown,933,12066.951602377765,0.0,0.0
customer_arrival,933,12074.428553335325,0.0,-0.14953901915117968
shutdown,933,12074.428553335325,0.0,0.0
customer_arrival,933,12094.633386168187,0.0,-0.40409665665723465
shutdown,933,12094.633386168187,0.0,0.0
customer_arrival,933,12095.249851629898,0.0,-0.012329309234211367
shutdown,933,12095.249851629898,0.0,0.0
customer_arrival,933,12096.361474521658,0.0,-0.022232457835214613
survival,933,12097.45782070154,0.43453354216192197,0.0
customer_arrival,934,12102.901486772986,0.0,-0.10887332142890153
survival,934,12105.565760383617,0.7624564480329112,0.0
customer_arrival,935,12111.08804029335,0.0,-0.11044559819467363
survival,935,12111.344032388564,0.5172245719827243,0.0
customer_arrival,936,12113.913602281562,0.0,-0.051391397859936135
failure,936,12114.55275459363,0.5499487511469598,-2.25
customer_arrival,937,12119.530402215456,0.0,-0.0995529524365284
shutdown,937,12119.530402215456,0.0,0.0
customer_arrival,937,12137.533724955603,0.0,-0.3600664548029366
shutdown,937,12137.533724955603,0.0,0.0
customer_arrival,937,12141.371363710958,0.0,-0.07675277510707583
survival,937,12144.901614583725,0.38195822350832326,0.0
customer_arrival,938,12146.3225612629,0.0,-0.02841893358347851
shutdown,938,12146.3225612629,0.0,0.0
customer_arrival,938,12150.363456252264,0.0,-0.08081789978730336
survival,938,12151.691556185624,0.6671875673435806,0.0
customer_arrival,939,12151.858681410686,0.0,-0.0033425045012435268
shutdown,939,12151.858681410686,0.0,0.0
customer_arrival,939,12154.665071915737,0.0,-0.056127810101021636
survival,939,12156.031056018714,0.3686244962651922,0.0
customer_arrival,940,12160.756020885388,0.0,-0.09449929733349118
shutdown,940,12160.756020885388,0.0,0.0
customer_arrival,940,12162.823258165572,0.0,-0.04134474560366762
shutdown,940,12162.823258165572,0.0,0.0
customer_arrival,940,12163.540700306152,0.0,-0.01434884281161103
shutdown,940,12163.540700306152,0.0,0.0
customer_arrival,940,12182.462644969755,0.0,-0.3784388932720728
shutdown,940,12182.462644969755,0.0,0.0
customer_arrival,940,12186.791652298332,0.0,-0.08658014657153405
shutdown,940,12186.791652298332,0.0,0.0
customer_arrival,940,12197.328209623605,0.0,-0.21073114650547278
shutdown,940,12197.328209623605,0.0,0.0
customer_arrival,940,12201.57110269921,0.0,-0.08485786151209747
shutdown,940,12201.57110269921,0.0,0.0
customer_arrival,940,12202.090672819602,0.0,-0.010391402407850563
shutdown,940,12202.090672819602,0.0,0.0
customer_arrival,940,12203.92288779966,0.0,-0.03664429960114597
shutdown,940,12203.92288779966,0.0,0.0
customer_arrival,940,12210.014433625667,0.0,-0.12183091652014355
survival,940,12211.430135173363,0.32636416084373265,0.0
customer_arrival,941,12216.39326264737,0.0,-0.0992625494801416
shutdown,941,12216.39326264737,0.0,0.0
customer_arrival,941,12222.52341720532,0.0,-0.12260309115901614
shutdown,941,12222.52341720532,0.0,0.0
customer_arrival,941,12225.7202115832,0.0,-0.06393588755759483
shutdown,941,12225.7202115832,0.0,0.0
customer_arrival,941,12231.913817350123,0.0,-0.12387211533846032
survival,941,12232.835471557566,0.707991718104504,0.0
customer_arrival,942,12241.425392278004,0.0,-0.17179841440876548
survival,942,12241.793476746247,0.5625993549202104,0.0
customer_arrival,943,12242.651976218232,0.0,-0.01716998943971364
shutdown,943,12242.651976218232,0.0,0.0
customer_arrival,943,12245.84270221242,0.0,-0.06381451988375318
survival,943,12247.143496793124,0.5584176950567394,0.0
customer_arrival,944,12253.797220401826,0.0,-0.13307447217404028
survival,944,12255.631623304633,0.8063505525416322,0.0
customer_arrival,945,12257.193169564103,0.0,-0.031230925189418616
shutdown,945,12257.193169564103,0.0,0.0
customer_arrival,945,12263.506210412548,0.0,-0.12626081696890665
shutdown,945,12263.506210412548,0.0,0.0
customer_arrival,945,12265.335674721566,0.0,-0.036589286180367796
survival,945,12265.790557502625,0.5152614656887454,0.0
customer_arrival,946,12278.683146322155,0.0,-0.25785177639059176
shutdown,946,12278.683146322155,0.0,0.0
customer_arrival,946,12280.872837015346,0.0,-0.043793813863797645
shutdown,946,12280.872837015346,0.0,0.0
customer_arrival,946,12286.652077145254,0.0,-0.11558480259818303
shutdown,946,12286.652077145254,0.0,0.0
customer_arrival,946,12287.925097983623,0.0,-0.025460416767383566
shutdown,946,12287.925097983623,0.0,0.0
customer_arrival,946,12295.69042865249,0.0,-0.15530661337730775
shutdown,946,12295.69042865249,0.0,0.0
customer_arrival,946,12295.81923844833,0.0,-0.0025761959168067385
shutdown,946,12295.81923844833,0.0,0.0
customer_arrival,946,12299.041840782336,0.0,-0.06445204668011659
shutdown,946,12299.041840782336,0.0,0.0
customer_arrival,946,12299.488890995945,0.0,-0.008941004272179472
shutdown,946,12299.488890995945,0.0,0.0
customer_arrival,946,12301.631086564392,0.0,-0.042843911368929566
shutdown,946,12301.631086564392,0.0,0.0
customer_arrival,946,12301.85673191947,0.0,-0.004512907101578546
shutdown,946,12301.85673191947,0.0,0.0
customer_arrival,946,12308.460446596191,0.0,-0.13207429353443378
shutdown,946,12308.460446596191,0.0,0.0
customer_arrival,946,12313.443154743212,0.0,-0.09965416294043747
shutdown,946,12313.443154743212,0.0,0.0
customer_arrival,946,12317.187628368036,0.0,-0.07488947249647677
shutdown,946,12317.187628368036,0.0,0.0
customer_arrival,946,12327.56980553222,0.0,-0.207643543283677
